diaObjectId,visit,band,flux,flux_err,diff_flux,diff_flux_err,expmid,mag,magerr
614435753623027782,2024120300093,r,113995.0,375.7879943847656,-18973.599609375,394.92498779296875,60648.151696498775,18.75778579711914,0.0035791397094726562
614435753623027782,2024120300094,r,109833.0,364.72198486328125,-17682.099609375,376.1130065917969,60648.15218263322,18.798168182373047,0.0036058425903320312
614435753623027782,2024120300091,g,99577.1015625,324.968994140625,-30206.80078125,329.31500244140625,60648.15031295142,18.90460205078125,0.003543853759765625
614435753623027782,2024120300092,r,108958.0,352.0150146484375,-17615.099609375,358.37298583984375,60648.15121741893,18.806854248046875,0.0035076141357421875
614435753623027782,2024120300099,r,108288.0,350.74798583984375,-18642.0,356.5539855957031,60648.15466603004,18.813549041748047,0.0035161972045898438
614435753623027782,2024120300097,r,108943.0,360.0090026855469,-18614.900390625,366.87200927734375,60648.153703171396,18.807003021240234,0.0035877227783203125
614435753623027782,2024120300098,r,109467.0,360.9570007324219,-18799.400390625,368.7300109863281,60648.154180729136,18.80179214477539,0.0035791397094726562
614435753623027782,2024120300073,g,105888.0,351.2869873046875,-23048.400390625,355.0899963378906,60648.140376712916,18.83788299560547,0.0036020278930664062
614435753623027782,2024120300074,g,105913.0,389.2510070800781,-24336.19921875,394.6189880371094,60648.140848744275,18.837627410888672,0.00399017333984375
614435753623027782,2024113000177,u,74068.1015625,1001.3699951171875,28139.19921875,1035.0799560546875,60645.123861441076,19.225923538208008,0.014679908752441406
614435753623027782,2024120300071,r,117996.0,412.50799560546875,-9331.330078125,429.2300109863281,60648.13888748264,18.720333099365234,0.003795623779296875
614435753623027782,2024120300088,g,4764.7001953125,122.13500213623047,-126674.0,150.47300720214844,60648.148869641234,22.204912185668945,0.02783679962158203
614435753623027782,2024120300089,g,101088.0,320.93798828125,-29511.5,328.0150146484375,60648.14935006952,18.88825225830078,0.0034475326538085938
614435753623027782,2024120300077,i,116207.0,487.5979919433594,-12131.7001953125,515.3380126953125,60648.14289339124,18.736919403076172,0.004555702209472656
614435753623027782,2024120300081,i,113970.0,455.18701171875,-16804.80078125,474.3580017089844,60648.14482953705,18.758024215698242,0.004336357116699219
614435753623027782,2024121100584,r,123786.0,368.4389953613281,-3121.0,371.4809875488281,60656.34066581589,18.66832160949707,0.003231048583984375
614435753623027782,2024121100586,r,122287.0,363.8529968261719,-4623.52001953125,366.0589904785156,60656.34148778362,18.681549072265625,0.003231048583984375
614435753623027782,2024121100570,r,133854.0,378.8280029296875,6277.39013671875,374.92999267578125,60656.33398539928,18.58342170715332,0.0030727386474609375
614435753623027782,2024121100577,g,123587.0,352.0710144042969,-8150.0498046875,356.385986328125,60656.33746435193,18.670068740844727,0.0030927658081054688
